"UNIPROT"	"Entrez"	"symbol"	"GBM_GTEX.Y8DK.0011.R10A.SM.HAKY1"	"GBM_GTEX.UTHO.0011.R10A.SM.HAKY2"	"GBM_GTEX.R55F.0011.R10A.SM.HAKXY"	"GBM_GTEX.QVJO.0011.R10A.SM.HAKXV"	"GBM_GTEX.P44H.0011.R10A.SM.HAKXX"	"GBM_GTEX.RU72.0011.R10A.SM.HAKXS"	"GBM_GTEX.RN5K.0011.R10A.SM.HAKXU"	"GBM_GTEX.WVLH.0011.R10A.SM.HAKXZ"	"GBM_GTEX.Q2AG.0011.R10A.SM.HAKXT"	"GBM_GTEX.NPJ7.0011.R10A.SM.HAKXW"
"Q9NVX2"	54475	"NLE1"	-0.676335203345448	-0.487474343097995	-0.432481550809906	-0.192506815119383	0.0612776582493789	-0.317899265176042	-0.282158390441017	-0.610576177777215	-0.141883049602176	0.0671322475088023
"Q9NVX7"	55709	"KBTBD4"	-0.253320229542013	0.1250374505264	0.260826299193954	-0.0226574114865621	0.0653072106534598	0.123532125708801	-0.0268232248256966	-0.0633011906083036	1.59404277504561	NA
"Q9NVZ3"	55707	"NECAP2"	-2.35338792088173	-1.52180126872661	-1.46648901008684	-1.57502991973892	-1.40394447395102	-1.17164500804953	-0.763338243001978	-2.55550775206056	-1.30860143760501	-1.13504541983863
"Q9NW07"	140467	"ZNF358"	-0.398508926516432	-0.241125954126615	0.137656903300706	0.0276035699606357	0.494908819980935	-0.14163340530509	-0.016479886410345	-0.275866361484425	0.148958024391067	0.299349680629278
"Q9NW08"	55703	"POLR3B"	-0.395443323960128	-0.332005525607852	-0.170262743449444	-0.399436412336234	-0.120496924599507	0.11698548287287	-0.436883118896442	-0.2466216552059	-0.103060121415254	-0.106119270399809
"Q9NW13"	55131	"RBM28"	-1.37880344998981	-0.760475485055461	-0.871472323770669	-0.943627457240103	-0.953187322667999	-0.53358746542188	-0.499133684024225	-0.981579358027417	-0.676806467000253	-0.612751482201617
"Q9NW15"	55129	"ANO10"	0.249105731518505	-0.0076566986792358	0.125724681520546	0.376184112074899	0.40697954436258	0.150220778331964	-0.369018221505356	-0.0421709047902162	0.0161665360685502	0.20734828533161
"Q9NW61"	55111	"PLEKHJ1"	-0.218936032883434	-0.019947306628856	-0.550604420925276	-0.23463462147508	-0.155816507421993	0.122639126211985	-0.202608544575679	NA	-0.272542434292581	0.385543502945803
"Q9NW64"	55696	"RBM22"	-1.05701552253809	-0.951842175529241	-0.605552821676236	-0.830139167468032	-1.02922043357946	-0.600385167189901	-0.741735097421872	-1.25806185589646	-0.681637128005854	-0.727926733972802
"Q9NW68"	55108	"BSDC1"	0.651158483809724	0.59779843822148	0.630736638970233	0.663853612677684	0.65950949189997	0.493127892365652	0.44481231305376	0.702076006578152	0.560521552978411	0.615194089262769
"Q9NW75"	55105	"GPATCH2"	-0.218255941475137	0.0951354615872931	-0.214001650054643	0.0122772328750931	-0.133055664325454	0.0113740939563006	0.164082355651974	-0.0858832052884868	0.101026248502402	0.106848503021268
"Q9NW81"	55101	"DMAC2"	0.978437703436628	0.562163453292745	0.774186355101101	0.0799405929206536	0.473252338541221	0.343590654893041	-0.0391958588189072	0.977284329340663	0.579384793644561	0.946418036282152
"Q9NW82"	55100	"WDR70"	-0.810845110741793	-0.710267133178733	-0.601295622414191	-0.749050075705135	-0.896423068130899	-0.425938208038308	-0.470971522435913	-0.782133518025788	-0.680634138938295	-0.468653586409041
"Q9NW97"	55092	"TMEM51"	-0.264733665264015	-0.130792537747866	-0.955467912890733	0.0542204292265586	0.577194927598283	-0.906352949477012	-1.10894026506116	-0.465781476773901	0.897430532548469	-0.261134584706058
"Q9NWA0"	55090	"MED9"	-0.0392597953240028	-0.375470940686224	-0.144067549777819	0.0083709648410136	0.429708330738904	-0.0997977224779314	0.165010137139994	0.296641548210751	1.3819691912621	0.837524908932135
"Q9NWB1"	54715	"RBFOX1"	4.48525464816326	2.6182106730611	3.00820063675718	2.10809748580349	2.61737540447448	1.66482441983305	1.92437447158827	NA	NA	NA
"Q9NWB6"	55082	"ARGLU1"	-1.57633217775565	-1.22187129356352	-1.00951110189642	-1.10867960277327	-1.05866369097538	-0.754926867386154	-0.936138142585414	-1.20787905183757	-0.947253465541641	-1.02502937384832
"Q9NWB7"	55081	"IFT57"	-1.38604878372023	-0.522709328446619	-0.448110109186538	-0.557586306041737	-0.548476323312441	-0.403608064718918	0.349561455544462	-0.479120606225689	0.201921660716075	-0.219285661667865
"Q9NWD9"	56271	"BEX4"	0.743904383630375	0.769120070929792	0.337571341336076	0.486172963593055	NA	0.137416143891473	1.10505632179774	1.51673249890355	0.131174662738982	NA
"Q9NWF9"	54476	"RNF216"	-0.193254133525041	0.0090227974207818	-0.52132272366983	-0.0900392812958308	0.271246648698138	0.129765949270634	0.0420006715786308	-0.322168519855501	0.6118219000034	-0.133855034032247
"Q9NWH7"	54558	"SPATA6"	1.00653934544371	-0.38874019320478	NA	0.580689857312709	NA	1.59656318694783	NA	0.907573029292235	0.117682549415791	-0.132673659299506
"Q9NWH9"	79811	"SLTM"	-1.00836264426451	-0.564228993213673	-0.317322407440567	-0.524838079199981	-0.331954291412463	-0.31831694119205	-0.733358444872431	-0.574839685555053	-0.46274857360503	-0.419252651039208
"Q9NWK9"	54680	"ZNHIT6"	-0.731034262158282	-1.06288412904307	-0.195412993485076	-0.317004451062003	-0.208680994574296	-0.149756086610108	-0.563723282203302	-1.1007600007232	-0.617963277133799	0.118786806907004
